age,type,origin,rarity
2796,1,1,0.0
2701,3,2,0.0
866,2,4,0.0
2972,2,4,0.0
2445,4,3,0.0
2573,1,6,0.0
885,3,1,0.0
1916,0,0,0.0
2176,1,4,0.0
2785,3,5,0.0
1567,3,5,0.0
752,2,5,0.0
1602,3,3,0.0
950,4,3,0.0
1660,0,6,0.0
1434,2,6,0.0
1388,0,3,0.0
2158,1,5,0.0
1983,4,6,0.0
1086,2,0,0.0
24,3,6,0.0
379,4,1,0.0
2910,3,0,0.0
1382,1,6,0.0
483,0,4,0.0
1675,1,6,0.0
212,3,4,0.0
1836,2,0,0.0
1735,3,4,0.0
1760,3,1,0.0
1740,3,6,0.0
1653,4,6,0.0
1766,0,0,0.0
764,3,4,0.0
2045,3,3,0.0
826,2,0,0.0
2380,0,0,0.0
455,2,2,0.0
1214,1,6,0.0
2567,3,0,0.0
610,3,0,0.0
947,4,2,0.0
2911,2,2,0.0
55,0,5,0.0
575,0,2,0.0
87,1,0,0.0
1677,3,6,0.0
2855,3,3,0.0
1016,0,2,0.0
1275,2,6,0.0
848,0,2,0.0
2418,1,0,0.0
911,3,3,0.0
1369,4,6,0.0
1087,0,3,0.0
146,2,4,0.0
582,4,1,0.0
1501,3,4,0.0
47,2,2,0.0
1172,1,3,0.0
1486,4,5,0.0
1886,2,5,0.0
646,3,5,0.0
1009,0,4,0.0
1622,2,5,0.0
839,1,3,0.0
1641,3,6,0.0
1530,1,5,0.0
2784,1,1,0.0
1638,3,4,0.0
712,1,3,0.0
2471,0,0,0.0
659,2,5,0.0
1030,3,5,0.0
590,3,4,0.0
2251,2,4,0.0
2362,1,5,0.0
2874,2,0,0.0
1174,2,3,0.0
1503,4,5,0.0
2367,1,6,0.0
528,3,0,0.0
1364,4,4,0.0
1341,4,6,0.0
990,0,1,0.0
2804,3,0,0.0
2364,1,1,0.0
1674,2,6,0.0
547,4,6,0.0
299,4,3,0.0
1848,2,5,0.0
1681,3,3,0.0
2274,1,1,0.0
1361,0,5,0.0
675,4,6,0.0
625,4,0,0.0
1949,3,1,0.0
1756,3,4,0.0
607,4,1,0.0
673,0,5,0.0
508,4,1,0.0
1955,1,1,0.0
806,1,2,0.0
1842,0,4,0.0
260,1,3,0.0
1138,0,4,0.0
280,1,3,0.0
2589,4,6,0.0
2912,1,3,0.0
2297,1,4,0.0
2580,4,2,0.0
1422,2,5,0.0
2685,4,4,0.0
1828,4,4,0.0
1412,2,1,0.0
1189,0,6,0.0
1195,1,3,0.0
1175,0,5,0.0
2353,1,4,0.0
1804,1,1,0.0
35,0,6,0.0
1187,2,0,0.0
1465,4,3,0.0
2735,4,0,0.0
1449,1,1,0.0
145,1,1,0.0
2262,1,3,0.0
1729,1,3,0.0
2205,2,5,0.0
245,4,6,0.0
1229,1,3,0.0
1331,0,3,0.0
1068,3,6,0.0
1121,2,5,0.0
1654,4,0,0.0
1702,2,3,0.0
1856,4,6,0.0
1774,2,5,0.0
1794,0,2,0.0
1645,1,6,0.0
1045,4,6,0.0
782,0,2,0.0
1044,3,5,0.0
778,4,3,0.0
2400,2,4,0.0
1829,3,1,0.0
2331,2,6,0.0
1342,4,2,0.0
2303,0,1,0.0
2113,2,6,0.0
2690,1,3,0.0
398,0,6,0.0
472,1,1,0.0
1816,2,3,0.0
659,0,4,0.0
1849,0,4,0.0
2268,1,3,0.0
384,3,2,0.0
1901,2,4,0.0
635,1,1,0.0
1708,4,3,0.0
2238,3,5,0.0
51,2,2,0.0
2430,1,5,0.0
2287,1,6,0.0
1639,3,4,0.0
1805,4,1,0.0
2893,2,5,0.0
2168,0,6,0.0
44,2,0,0.0
2028,0,4,0.0
1564,0,1,0.0
734,1,6,0.0
1922,4,0,0.0
503,3,2,0.0
2943,1,0,0.0
9,0,1,0.0
2460,0,3,0.0
2504,4,6,0.0
2662,4,6,0.0
1752,1,4,0.0
1103,4,0,0.0
2528,2,6,0.0
984,4,2,0.0
1699,4,2,0.0
152,0,6,0.0
2479,3,5,0.0
2119,3,4,0.0
2654,0,0,0.0
22,2,5,0.0
1911,0,6,0.0
2245,0,4,0.0
2745,2,5,0.0
2728,1,0,0.0
1060,2,1,0.0
2782,2,2,0.0
1426,2,5,0.0
2588,1,6,0.0
1027,0,1,0.0
630,1,5,0.0
1187,2,2,0.0
782,1,1,0.0
1489,4,6,0.0
2333,3,1,0.0
849,3,2,0.0
636,2,1,0.0
1051,2,1,0.0
2578,2,3,0.0
343,3,1,0.0
881,1,1,0.0
2049,0,4,0.0
1176,4,5,0.0
2451,4,0,0.0
736,4,5,0.0
358,1,1,0.0
1038,3,1,0.0
1238,0,0,0.0
2653,4,2,0.0
2329,2,3,0.0
2640,2,2,0.0
1557,1,1,0.0
1834,1,3,0.0
500,4,2,0.0
49,3,2,0.0
2221,2,2,0.0
1924,1,4,0.0
2610,3,3,0.0
808,1,2,0.0
2946,1,1,0.0
782,4,3,0.0
66,0,1,0.0
2983,3,3,0.0
241,3,4,0.0
1790,0,2,0.0
678,0,0,0.0
1162,0,0,0.0
1971,2,0,0.0
2799,1,5,0.0
180,0,4,0.0
1983,2,6,0.0
1714,1,1,0.0
1853,1,6,0.0
2258,0,3,0.0
758,2,2,0.0
2815,0,0,0.0
2296,4,2,0.0
389,1,1,0.0
881,0,2,0.0
2210,4,1,0.0
2440,0,6,0.0
1503,3,2,0.0
2393,1,2,0.0
1363,4,5,0.0
515,3,3,0.0
1457,1,1,0.0
1114,1,5,0.0
1298,2,0,0.0
468,0,5,0.0
981,1,0,0.0
1429,2,3,0.0
545,0,5,0.0
229,2,3,0.0
1121,0,2,0.0
2141,0,2,0.0
516,0,5,0.0
1135,4,4,0.0
2299,1,2,0.0
1981,0,1,0.0
991,3,1,0.0
254,3,4,0.0
1791,0,0,0.0
177,0,5,0.0
2206,2,6,0.0
1173,0,0,0.0
423,0,4,0.0
2932,0,0,0.0
2664,4,6,0.0
2994,4,5,0.0
2116,1,0,0.0
1999,0,2,0.0
2418,1,5,0.0
1895,3,5,0.0
2283,0,0,0.0
1879,2,2,0.0
1478,0,0,0.0
483,3,4,0.0
1262,3,0,0.0
2586,4,1,0.0
2577,3,0,0.0
1324,1,3,0.0
1859,2,4,0.0
42,3,1,0.0
2261,1,0,0.0
1585,1,1,0.0
2702,3,1,0.0
1770,1,1,0.0
914,1,3,0.0
1582,3,4,0.0
2216,2,4,0.0
314,3,3,0.0
2514,2,6,0.0
2199,1,0,0.0
2142,0,0,0.0
1623,2,6,0.0
1871,3,6,0.0
1287,1,6,0.0
2834,3,0,0.0
1573,1,4,0.0
1355,4,0,0.0
2277,3,3,0.0
196,0,2,0.0
1788,3,1,0.0
1640,3,3,0.0
30,4,3,0.0
2669,0,3,0.0
1426,2,1,0.0
1059,1,1,0.0
315,2,1,0.0
1614,2,1,0.0
1757,1,1,0.0
1854,2,2,0.0
1742,0,1,0.0
1625,3,3,0.0
1919,2,4,0.0
2693,3,5,0.0
413,1,1,0.0
814,1,2,0.0
2448,1,6,0.0
2158,0,1,0.0
1879,0,0,0.0
2647,0,2,0.0
2428,4,2,0.0
253,2,4,0.0
1127,0,2,0.0
2192,3,4,0.0
1865,3,6,0.0
285,1,2,0.0
1588,4,4,0.0
2334,2,5,0.0
699,3,3,0.0
2415,1,0,0.0
1929,4,0,0.0
1102,4,5,0.0
1406,2,4,0.0
1056,4,2,0.0
2630,0,3,0.0
1718,4,1,0.0
2868,4,5,0.0
2913,1,5,0.0
1266,4,3,0.0
552,1,6,0.0
471,1,2,0.0
869,0,5,0.0
1537,2,2,0.0
2681,0,0,0.0
322,2,1,0.0
1284,0,5,0.0
2362,2,1,0.0
2640,2,1,0.0
2140,1,1,0.0
2423,1,2,0.0
1966,2,5,0.0
1055,1,6,0.0
1560,3,2,0.0
649,0,0,0.0
2974,2,3,0.0
1074,2,6,0.0
851,3,5,0.0
1208,4,4,0.0
2196,0,4,0.0
1100,2,2,0.0
440,1,2,0.0
225,4,2,0.0
15,2,6,0.0
1344,1,0,0.0
473,1,6,0.0
1287,4,2,0.0
1197,1,3,0.0
1797,2,5,0.0
348,4,0,0.0
1628,2,6,0.0
1169,3,3,0.0
2230,4,4,0.0
2187,1,1,0.0
2069,2,5,0.0
382,4,2,0.0
1842,0,3,0.0
2632,1,3,0.0
1173,2,0,0.0
2468,0,1,0.0
1341,1,6,0.0
729,1,0,0.0
1946,1,2,0.0
1860,0,6,0.0
2339,3,3,0.0
404,4,2,0.0
600,4,6,0.0
146,3,2,0.0
937,2,5,0.0
1141,4,2,0.0
1409,3,2,0.0
1615,4,2,0.0
1745,3,0,0.0
1628,1,5,0.0
1641,3,1,0.0
19,2,2,0.0
2245,4,2,0.0
327,0,2,0.0
1917,1,3,0.0
98,1,0,0.0
1716,4,2,0.0
22,4,6,0.0
1515,2,0,0.0
2910,2,1,0.0
2269,1,6,0.0
1671,3,0,0.0
1218,1,0,0.0
2020,0,2,0.0
2176,4,3,0.0
548,1,2,0.0
2504,3,6,0.0
746,0,6,0.0
1633,2,1,0.0
796,2,1,0.0
2995,1,1,0.0
683,2,1,0.0
597,0,1,0.0
1750,2,0,0.0
2602,3,5,0.0
2429,0,5,0.0
159,2,5,0.0
1389,2,6,0.0
1145,4,1,0.0
2191,0,1,0.0
579,0,5,0.0
1369,2,0,0.0
1536,4,4,0.0
2810,4,5,0.0
1429,0,6,0.0
161,0,2,0.0
2305,0,5,0.0
2983,1,3,0.0
684,1,5,0.0
1173,1,3,0.0
945,1,0,0.0
2036,4,1,0.0
1119,2,4,0.0
166,2,3,0.0
169,4,6,0.0
1845,1,5,0.0
2309,0,6,0.0
159,3,6,0.0
1356,3,4,0.0
1429,2,4,0.0
514,2,1,0.0
2996,2,0,0.0
1829,0,1,0.0
172,4,1,0.0
490,0,1,0.0
145,0,1,0.0
1145,2,4,0.0
2561,0,5,0.0
341,1,3,0.0
2732,3,0,0.0
122,4,2,0.0
1096,4,2,0.0
2683,4,1,0.0
35,1,1,0.0
1156,4,4,0.0
2033,1,5,0.0
827,0,3,0.0
300,1,5,0.0
642,2,6,0.0
2397,0,3,0.0
1121,3,0,0.0
2604,1,2,0.0
2036,1,1,0.0
859,1,6,0.0
140,3,1,0.0
1530,0,5,0.0
741,3,5,0.0
1298,1,5,0.0
1549,4,5,0.0
1551,1,1,0.0
1505,3,1,0.0
2468,0,3,0.0
346,4,1,0.0
2249,4,2,0.0
2886,1,1,0.0
2572,3,0,0.0
1873,4,0,0.0
2933,4,1,0.0
26,3,3,0.0
196,2,1,0.0
1369,3,4,0.0
912,0,0,0.0
2916,2,2,0.0
223,3,5,0.0
49,0,6,0.0
2286,1,3,0.0
1687,0,3,0.0
2940,2,4,0.0
1377,2,0,0.0
263,2,0,0.0
1036,4,1,0.0
2777,4,4,0.0
2535,1,2,0.0
2780,0,0,0.0
1502,3,1,0.0
2933,3,6,0.0
878,2,0,0.0
1878,4,0,0.0
605,3,4,0.0
1462,0,4,0.0
2557,0,2,0.0
2196,1,3,0.0
1905,4,2,0.0
1027,0,2,0.0
258,3,6,0.0
2556,2,3,0.0
1895,4,6,0.0
150,2,5,0.0
619,0,5,0.0
1445,0,5,0.0
613,3,1,0.0
1808,3,0,0.0
412,4,0,0.0
1565,0,0,0.0
661,2,3,0.0
1453,3,2,0.0
279,4,6,0.0
899,1,0,0.0
1360,4,0,0.0
913,1,1,0.0
597,0,3,0.0
1771,0,5,0.0
2386,1,4,0.0
1323,1,3,0.0
2346,1,0,0.0
894,4,6,0.0
1526,1,3,0.0
2254,3,6,0.0
1347,3,4,0.0
2224,4,2,0.0
1818,0,1,0.0
1588,0,3,0.0
364,4,6,0.0
2846,0,4,0.0
1703,0,2,0.0
2299,2,2,0.0
2352,0,6,0.0
2411,2,4,0.0
1337,3,4,0.0
845,2,5,0.0
2737,2,1,0.0
2486,1,3,0.0
2876,4,2,0.0
253,1,4,0.0
2545,4,1,0.0
1868,0,6,0.0
681,4,6,0.0
2804,1,0,0.0
2351,0,6,0.0
892,2,4,0.0
1130,3,1,0.0
172,0,1,0.0
94,1,0,0.0
666,2,6,0.0
1733,1,3,0.0
2645,0,6,0.0
1031,3,3,0.0
1693,1,0,0.0
2335,0,6,0.0
2727,0,0,0.0
961,2,6,0.0
226,4,3,0.0
2141,4,0,0.0
1699,2,1,0.0
2326,1,2,0.0
1182,0,3,0.0
1301,1,2,0.0
12,2,4,0.0
58,4,5,0.0
1114,0,1,0.0
2695,3,2,0.0
362,1,1,0.0
149,4,5,0.0
1016,4,5,0.0
58,2,4,0.0
2171,0,2,0.0
843,4,0,0.0
397,1,1,0.0
2593,1,4,0.0
85,4,0,0.0
845,2,4,0.0
507,2,2,0.0
2514,2,0,0.0
2123,4,1,0.0
1094,2,5,0.0
1240,1,5,0.0
1367,2,6,0.0
1783,4,4,0.0
1699,4,0,0.0
405,1,0,0.0
259,4,6,0.0
1817,3,0,0.0
1144,4,1,0.0
2618,0,2,0.0
2919,0,5,0.0
673,4,5,0.0
1070,3,2,0.0
1307,3,5,0.0
647,4,1,0.0
985,0,2,0.0
1912,4,1,0.0
1581,2,5,0.0
2075,4,6,0.0
1532,4,4,0.0
321,3,3,0.0
17,3,5,0.0
1029,3,0,0.0
289,0,5,0.0
773,0,4,0.0
683,1,2,0.0
486,2,0,0.0
2342,0,1,0.0
18,3,6,0.0
423,3,3,0.0
2917,4,4,0.0
639,3,6,0.0
2900,3,3,0.0
1732,1,3,0.0
2063,4,2,0.0
1444,3,6,0.0
2577,4,2,0.0
2941,4,1,0.0
168,2,3,0.0
1610,0,0,0.0
92,3,2,0.0
1054,1,5,0.0
110,2,0,0.0
664,4,6,0.0
1947,4,3,0.0
847,4,2,0.0
1335,3,1,0.0
2125,4,5,0.0
2508,4,0,0.0
1359,1,3,0.0
1318,2,0,0.0
2224,0,5,0.0
763,3,3,0.0
2190,3,0,0.0
2564,2,1,0.0
213,2,5,0.0
1242,1,5,0.0
690,4,5,0.0
1158,0,1,0.0
2567,4,2,0.0
2167,3,2,0.0
2788,2,6,0.0
348,4,1,0.0
1293,4,5,0.0
1747,4,0,0.0
848,1,6,0.0
955,0,0,0.0
1584,2,0,0.0
1051,0,4,0.0
2055,1,1,0.0
920,0,1,0.0
1560,4,4,0.0
2304,4,0,0.0
19,4,0,0.0
698,2,2,0.0
1156,3,3,0.0
69,0,0,0.0
2410,4,5,0.0
678,1,5,0.0
1168,4,4,0.0
1579,1,2,0.0
1890,3,3,0.0
1640,4,1,0.0
2397,4,2,0.0
1406,2,3,0.0
1379,4,4,0.0
854,4,5,0.0
50,0,4,0.0
2665,1,5,0.0
2129,3,4,0.0
85,4,3,0.0
610,2,5,0.0
2976,0,1,0.0
2651,1,1,0.0
1904,0,5,0.0
2133,3,5,0.0
1696,1,2,0.0
2356,3,5,0.0
1221,2,4,0.0
2832,3,0,0.0
2196,2,5,0.0
1870,0,3,0.0
1626,0,1,0.0
53,4,1,0.0
2897,3,2,0.0
2989,0,0,0.0
615,4,6,0.0
1973,2,5,0.0
1836,1,1,0.0
84,3,4,0.0
2660,1,6,0.0
2433,1,2,0.0
2906,2,3,0.0
546,3,0,0.0
192,4,2,0.0
2009,3,4,0.0
775,4,4,0.0
360,1,0,0.0
2940,1,3,0.0
1470,4,2,0.0
1986,0,6,0.0
590,2,4,0.0
2909,1,1,0.0
2216,0,0,0.0
2428,4,0,0.0
2415,4,3,0.0
1456,0,0,0.0
1627,4,4,0.0
1972,4,3,0.0
2350,3,4,0.0
625,1,1,0.0
502,3,5,0.0
1213,0,1,0.0
2827,1,0,0.0
2088,0,5,0.0
1200,4,5,0.0
2114,2,1,0.0
2892,1,6,0.0
1715,1,1,0.0
2914,4,5,0.0
2898,4,0,0.0
2456,4,2,0.0
408,2,2,0.0
157,4,2,0.0
595,2,2,0.0
2470,0,3,0.0
175,4,5,0.0
1032,0,1,0.0
1916,0,6,0.0
424,1,0,0.0
1825,1,6,0.0
870,4,1,0.0
1355,3,4,0.0
3000,0,0,0.0
1582,0,5,0.0
2558,1,4,0.0
2741,3,4,0.0
989,4,3,0.0
2410,0,0,0.0
2093,2,4,0.0
2593,1,5,0.0
852,2,4,0.0
2892,1,1,0.0
80,4,4,0.0
809,0,4,0.0
1990,4,6,0.0
2355,2,5,0.0
1346,3,2,0.0
1124,0,3,0.0
2540,2,4,0.0
1240,4,0,0.0
676,4,0,0.0
1524,2,4,0.0
2732,0,3,0.0
2185,1,6,0.0
376,3,2,0.0
1905,2,0,0.0
2748,2,2,0.0
1862,1,3,0.0
360,3,3,0.0
1323,3,5,0.0
2174,4,5,0.0
1121,3,3,0.0
1285,0,1,0.0
1938,3,6,0.0
1631,0,1,0.0
2932,4,3,0.0
2451,4,2,0.0
2288,0,1,0.0
1461,2,3,0.0
881,1,4,0.0
442,2,5,0.0
2637,4,2,0.0
1199,2,6,0.0
408,1,4,0.0
2824,1,3,0.0
1861,1,3,0.0
2514,0,5,0.0
1040,3,2,0.0
199,2,1,0.0
1085,2,6,0.0
2873,2,1,0.0
2048,4,6,0.0
205,1,5,0.0
2219,1,5,0.0
806,3,3,0.0
2747,0,2,0.0
1782,3,5,0.0
1847,1,4,0.0
2965,0,6,0.0
1272,4,3,0.0
2696,3,2,0.0
2538,4,0,0.0
2861,0,6,0.0
1087,4,2,0.0
1393,3,0,0.0
1133,3,0,0.0
2226,1,5,0.0
1503,1,4,0.0
239,0,0,0.0
685,4,6,0.0
2037,0,6,0.0
2399,0,0,0.0
372,4,2,0.0
62,0,3,0.0
1070,4,1,0.0
300,0,4,0.0
276,1,6,0.0
1720,4,4,0.0
1010,4,1,0.0
1211,2,1,0.0
195,2,2,0.0
506,1,2,0.0
2173,4,5,0.0
344,4,5,0.0
1405,2,2,0.0
1850,2,4,0.0
2162,1,4,0.0
863,1,5,0.0
2681,1,3,0.0
1611,2,1,0.0
1810,2,0,0.0
2452,2,6,0.0
1852,4,6,0.0
1739,1,2,0.0
556,4,0,0.0
2449,0,2,0.0
1392,4,4,0.0
1253,1,3,0.0
887,1,3,0.0
2988,2,2,0.0
933,3,2,0.0
1795,3,6,0.0
1502,2,3,0.0
1050,0,4,0.0
2096,0,5,0.0
2979,0,0,0.0
269,0,0,0.0
735,2,3,0.0
1455,0,0,0.0
951,2,5,0.0
130,4,3,0.0
2199,3,4,0.0
1977,3,5,0.0
1339,1,3,0.0
912,3,4,0.0
1672,4,3,0.0
980,2,4,0.0
2752,0,5,0.0
909,3,6,0.0
1818,4,3,0.0
1067,1,4,0.0
1120,1,2,0.0
2488,4,4,0.0
432,3,4,0.0
1814,3,3,0.0
2009,4,1,0.0
878,1,6,0.0
2834,1,2,0.0
1263,3,6,0.0
2571,1,6,0.0
1050,3,2,0.0
117,4,0,0.0
1412,3,2,0.0
1891,3,2,0.0
825,1,1,0.0
277,3,4,0.0
151,2,5,0.0
878,2,6,0.0
705,0,2,0.0
1718,0,1,0.0
2573,1,3,0.0
1052,2,2,0.0
2552,2,3,0.0
2791,4,2,0.0
2926,1,5,0.0
2377,3,2,0.0
2829,1,3,0.0
1239,1,6,0.0
919,0,6,0.0
2888,4,0,0.0
974,4,4,0.0
1022,0,0,0.0
1210,4,6,0.0
1007,4,2,0.0
58,0,4,0.0
1470,0,1,0.0
767,3,0,0.0
2031,1,3,0.0
51,1,0,0.0
2165,3,2,0.0
368,0,6,0.0
2064,1,6,0.0
1971,0,2,0.0
1836,1,3,0.0
468,2,1,0.0
1925,3,2,0.0
2689,3,2,0.0
1068,2,1,0.0
1255,3,5,0.0
452,1,0,0.0
1650,4,4,0.0
1009,0,1,0.0
783,2,6,0.0
1280,3,3,0.0
193,4,5,0.0
1282,2,4,0.0
2648,2,1,0.0
1188,3,3,0.0
1243,1,3,0.0
295,4,6,0.0
555,0,4,0.0
1509,0,6,0.0
337,0,6,0.0
2168,4,6,0.0
2801,4,1,0.0
1333,1,1,0.0
2022,0,4,0.0
2988,0,2,0.0
2896,1,1,0.0
2544,1,4,0.0
2822,1,2,0.0
2139,1,5,0.0
18,2,6,0.0
1586,0,6,0.0
1696,2,1,0.0
1676,0,2,0.0
1216,3,6,0.0
2522,2,4,0.0
319,1,5,0.0
1870,2,5,0.0
771,3,1,0.0
644,1,4,0.0
2960,3,4,0.0
2500,3,1,0.0
969,3,4,0.0
2236,4,2,0.0
184,3,6,0.0
931,0,2,0.0
1002,2,0,0.0
1646,2,0,0.0
2689,2,0,0.0
2995,1,2,0.0
1621,2,0,0.0
319,1,0,0.0
321,3,6,0.0
224,2,2,0.0
2197,2,0,0.0
711,2,0,0.0
244,2,3,0.0
1729,2,4,0.0
1162,0,5,0.0
287,0,5,0.0
447,1,4,0.0
1625,4,6,0.0
1237,0,4,0.0
870,1,6,0.0
669,1,6,0.0
560,1,5,0.0
412,0,6,0.0
2170,4,4,0.0
1800,2,1,0.0
1815,2,4,0.0
1079,3,6,0.0
1957,3,4,0.0
26,1,0,0.0
2570,4,4,0.0
591,1,1,0.0
1188,0,1,0.0
1797,0,1,0.0
822,4,4,0.0
2336,4,1,0.0
1329,2,0,0.0
2581,4,0,0.0
646,4,6,0.0
1961,0,0,0.0
1634,4,4,0.0
1547,2,5,0.0
1255,1,0,0.0
762,3,6,0.0
1035,0,1,0.0
834,1,1,0.0
2256,0,5,0.0
385,0,4,0.0
1726,1,1,0.0
1750,3,3,0.0
898,4,6,0.0
883,2,6,0.0
2893,4,2,0.0
8,2,2,0.0
2972,1,2,0.0
1857,3,3,0.0
2500,0,0,0.0
2389,0,4,0.0
2334,0,6,0.0
371,3,1,0.0
2631,2,0,0.0
1437,4,5,0.0
1372,1,3,0.0
1766,1,5,0.0
2450,3,3,0.0
2498,4,3,0.0
2651,3,1,0.0
1531,3,4,0.0
1619,4,0,0.0
2292,0,1,0.0
1525,1,6,0.0
2735,0,6,0.0
212,2,1,0.0
511,4,3,0.0
1012,0,1,0.0
652,2,1,0.0
1190,4,0,0.0
104,0,2,0.0
1846,0,5,0.0
2572,4,2,0.0
113,1,3,0.0
2718,2,6,0.0
137,2,0,0.0
1503,1,1,0.0
103,4,1,0.0
222,3,0,0.0
2557,3,1,0.0
2053,2,2,0.0
1825,1,2,0.0
573,4,2,0.0
152,3,5,0.0
1135,0,0,0.0
417,3,0,0.0
1567,3,3,0.0
731,3,6,0.0
2698,2,4,0.0
2658,0,2,0.0
1879,1,0,0.0
180,4,2,0.0
480,3,5,0.0
722,4,5,0.0
795,2,3,0.0
1361,0,4,0.0
545,2,2,0.0
2022,1,6,0.0
789,2,6,0.0
1763,1,3,0.0
1301,3,1,0.0
2496,1,0,0.0
1068,0,5,0.0
839,4,0,0.0
1888,2,0,0.0
862,4,6,0.0
1378,2,3,0.0
1291,2,1,0.0
780,0,3,0.0
2174,0,5,0.0
1366,3,6,0.0
2431,4,2,0.0
1983,0,4,0.0
1128,4,2,0.0
612,4,2,0.0
376,0,4,0.0
362,1,3,0.0
1520,1,5,0.0
2682,4,2,0.0
1680,3,1,0.0
1278,1,5,0.0
1103,2,5,0.0
1638,3,1,0.0
1849,4,5,0.0
2794,3,5,0.0
1450,0,1,0.0
2402,4,6,0.0
792,0,5,0.0
339,3,4,0.0
750,2,4,0.0
2015,2,4,0.0
680,3,4,0.0
501,3,2,0.0
2064,1,0,0.0
2673,4,1,0.0
1992,3,2,0.0
2259,0,6,0.0
737,2,4,0.0
2537,4,0,0.0
1944,2,1,0.0
723,2,2,0.0
2774,3,3,0.0
593,0,0,0.0
1021,1,1,0.0
2728,4,1,0.0
1701,2,5,0.0
2482,3,5,0.0
1179,4,3,0.0
149,1,6,0.0
452,1,4,0.0
1149,4,4,0.0
534,1,2,0.0
894,4,4,0.0
1635,1,5,0.0
630,4,6,0.0
1986,3,3,0.0
56,0,3,0.0
1911,3,5,0.0
1858,1,4,0.0
2346,4,6,0.0
2610,4,5,0.0
970,0,5,0.0
1925,4,0,0.0
1007,3,3,0.0
1598,1,4,0.0
2636,0,2,0.0
1586,3,4,0.0
2109,2,5,0.0
1058,0,3,0.0
751,4,2,0.0
1916,1,0,0.0
1059,3,2,0.0
2041,4,0,0.0
1372,2,4,0.0
2730,3,6,0.0
57,3,6,0.0
423,2,2,0.0
46,2,1,0.0
318,0,4,0.0
677,0,4,0.0
1474,0,0,0.0
424,0,6,0.0
305,2,6,0.0
485,0,1,0.0
885,2,5,0.0
735,2,4,0.0
2032,0,6,0.0
2509,4,0,0.0
2139,3,5,0.0
1549,4,1,0.0
32,4,6,0.0
1345,1,0,0.0
1494,2,0,0.0
2916,3,1,0.0
719,3,6,0.0
192,2,2,0.0
931,4,3,0.0
1827,3,2,0.0
1518,2,6,0.0
2794,4,6,0.0
1485,0,1,0.0
1446,0,1,0.0
850,4,2,0.0
1208,2,0,0.0
1125,2,3,0.0
2199,0,3,0.0
792,4,6,0.0
2174,2,1,0.0
1987,3,4,0.0
1615,4,6,0.0
281,4,4,0.0
917,2,1,0.0
494,2,3,0.0
1564,3,6,0.0
1358,1,0,0.0
190,0,1,0.0
261,0,4,0.0
2832,1,0,0.0
2177,4,6,0.0
81,2,1,0.0
2230,1,4,0.0
2477,0,6,0.0
2918,0,4,0.0
2821,4,5,0.0
2556,1,2,0.0
1009,2,0,0.0
117,4,1,0.0
835,3,4,0.0
1357,2,4,0.0
1089,4,3,0.0
2464,4,1,0.0
1439,3,0,0.0
1969,4,5,0.0
2109,1,2,0.0
2968,0,1,0.0
2018,2,5,0.0
117,1,5,0.0
1673,1,5,0.0
1024,4,3,0.0
1167,4,0,0.0
2308,2,4,0.0
644,0,3,0.0
969,0,4,0.0
944,3,6,0.0
435,2,4,0.0
2426,3,2,0.0
608,0,6,0.0
2578,1,0,0.0
2215,3,3,0.0
2116,2,3,0.0
1926,1,4,0.0
1125,1,2,0.0
1926,1,1,0.0
1599,2,0,0.0
2003,1,0,0.0
2025,0,0,0.0
2533,3,4,0.0
1676,2,4,0.0
923,1,1,0.0
2999,3,6,0.0
1688,1,1,0.0
19,4,1,0.0
1724,0,6,0.0
1757,0,4,0.0
1044,1,6,0.0
1054,3,5,0.0
2085,3,0,0.0
455,0,3,0.0
2725,3,5,0.0
1526,4,0,0.0
773,1,5,0.0
1306,1,2,0.0
1956,4,4,0.0
1206,1,6,0.0
2048,1,5,0.0
2753,4,2,0.0
478,4,0,0.0
140,2,0,0.0
2466,0,3,0.0
1302,4,6,0.0
1821,4,6,0.0
1948,0,5,0.0
1152,1,0,0.0
2961,0,0,0.0
316,1,6,0.0
1059,0,4,0.0
614,3,2,0.0
2975,4,6,0.0
389,0,6,0.0
1930,2,5,0.0
647,1,6,0.0
342,1,5,0.0
2089,4,5,0.0
249,4,1,0.0
2642,0,5,0.0
2270,1,4,0.0
765,4,0,0.0
2498,0,2,0.0
2322,2,2,0.0
633,3,2,0.0
1171,2,6,0.0
2979,4,4,0.0
542,1,3,0.0
1325,4,6,0.0
397,4,3,0.0
2866,0,0,0.0
92,4,1,0.0
1707,0,1,0.0
1267,0,2,0.0
64,2,1,0.0
2589,3,5,0.0
1719,2,2,0.0
930,1,1,0.0
2809,0,0,0.0
1033,2,3,0.0
1415,1,0,0.0
2403,4,3,0.0
1397,1,6,0.0
1430,2,6,0.0
163,2,6,0.0
2860,1,5,0.0
2677,2,1,0.0
2180,1,1,0.0
1884,0,2,0.0
1216,0,3,0.0
2300,0,3,0.0
2266,1,1,0.0
2562,3,5,0.0
39,1,4,0.0
153,3,4,0.0
1761,2,3,0.0
1673,1,1,0.0
1264,1,2,0.0
2845,1,0,0.0
12,1,2,0.0
78,0,5,0.0
2065,4,6,0.0
1203,0,6,0.0
1242,4,1,0.0
1873,0,6,0.0
816,1,1,0.0
2301,0,3,0.0
2821,2,2,0.0
452,3,3,0.0
1166,3,5,0.0
1268,4,0,0.0
924,1,2,0.0
2130,3,3,0.0
